time,protocol,source,destination,hostname,length,info,service
2025-06-15 20:01:57,tcp,192.168.4.174,17.248.201.73,,66,Port: 56906 -> 443,
2025-06-15 20:01:57,tcp,192.168.4.174,17.248.201.73,,97,Port: 56906 -> 443,
2025-06-15 20:01:57,tcp,192.168.4.174,17.248.201.73,,66,Port: 56906 -> 443,
2025-06-15 20:01:57,tcp,17.248.201.73,192.168.4.174,,66,Port: 443 -> 56906,
2025-06-15 20:01:57,tcp,17.248.201.73,192.168.4.174,,66,Port: 443 -> 56906,
2025-06-15 20:01:57,tcp,192.168.4.174,17.248.201.73,,66,Port: 56906 -> 443,
2025-06-15 20:01:57,udp,192.168.4.145,224.0.0.251,mdns.mcast.net,97,Port: 5353 -> 5353,Web Browsing
2025-06-15 20:01:57,tcp,192.168.4.174,142.250.217.163,mia07s60-in-f3.1e100.net,54,Port: 55160 -> 443,Web Browsing
2025-06-15 20:01:57,tcp,142.250.217.163,192.168.4.174,,66,Port: 443 -> 55160,
2025-06-15 20:01:57,udp,192.168.4.174,192.168.254.254,gateway.home,86,Port: 62417 -> 53,
2025-06-15 20:01:57,udp,192.168.254.254,192.168.4.174,,149,Port: 53 -> 62417,
2025-06-15 20:01:57,tcp,192.168.4.174,104.18.18.125,,463,Port: 53330 -> 443,
2025-06-15 20:01:57,tcp,192.168.4.174,104.18.18.125,,97,Port: 53330 -> 443,
2025-06-15 20:01:57,udp,17.253.13.93,192.168.4.174,,108,Port: 443 -> 59277,
2025-06-15 20:01:57,udp,17.253.13.93,192.168.4.174,,77,Port: 443 -> 59277,
2025-06-15 20:01:57,icmp,192.168.4.174,17.253.13.93,usmia1-edge-get-008.a.aaplimg.com,70,ICMP Type: 3,Web Browsing
2025-06-15 20:01:57,icmp,192.168.4.174,17.253.13.93,usmia1-edge-get-008.a.aaplimg.com,70,ICMP Type: 3,Web Browsing
2025-06-15 20:01:57,tcp,104.18.18.125,192.168.4.174,,101,Port: 443 -> 53330,
2025-06-15 20:01:57,tcp,104.18.18.125,192.168.4.174,,101,Port: 443 -> 53330,
2025-06-15 20:01:57,tcp,192.168.4.174,104.18.18.125,,66,Port: 53330 -> 443,
2025-06-15 20:01:57,tcp,104.18.18.125,192.168.4.174,,66,Port: 443 -> 53330,
2025-06-15 20:01:57,tcp,104.18.18.125,192.168.4.174,,147,Port: 443 -> 53330,
2025-06-15 20:01:58,tcp,192.168.4.174,104.18.18.125,,66,Port: 53330 -> 443,
2025-06-15 20:01:58,udp,192.168.4.170,224.0.0.251,mdns.mcast.net,138,Port: 5353 -> 5353,Web Browsing
2025-06-15 20:01:58,udp,192.168.4.174,192.168.254.254,gateway.home,79,Port: 58118 -> 53,
2025-06-15 20:01:58,udp,192.168.4.174,192.168.254.254,gateway.home,79,Port: 56470 -> 53,
2025-06-15 20:01:58,udp,192.168.254.254,192.168.4.174,,163,Port: 53 -> 56470,
2025-06-15 20:01:58,udp,192.168.254.254,192.168.4.174,,204,Port: 53 -> 58118,
2025-06-15 20:01:58,udp,192.168.4.174,104.18.39.85,,1242,Port: 64366 -> 443,
2025-06-15 20:01:58,udp,104.18.39.85,192.168.4.174,,1242,Port: 443 -> 64366,
2025-06-15 20:01:58,udp,104.18.39.85,192.168.4.174,,1242,Port: 443 -> 64366,
2025-06-15 20:01:58,udp,104.18.39.85,192.168.4.174,,1242,Port: 443 -> 64366,
2025-06-15 20:01:58,udp,104.18.39.85,192.168.4.174,,825,Port: 443 -> 64366,
2025-06-15 20:01:58,udp,192.168.4.174,104.18.39.85,,1242,Port: 64366 -> 443,
2025-06-15 20:01:58,udp,192.168.4.174,104.18.39.85,,93,Port: 64366 -> 443,
2025-06-15 20:01:58,udp,192.168.4.174,104.18.39.85,,127,Port: 64366 -> 443,
2025-06-15 20:01:58,udp,192.168.4.174,104.18.39.85,,108,Port: 64366 -> 443,
2025-06-15 20:01:58,udp,192.168.4.174,104.18.39.85,,1163,Port: 64366 -> 443,
2025-06-15 20:01:58,udp,104.18.39.85,192.168.4.174,,570,Port: 443 -> 64366,
2025-06-15 20:01:58,udp,104.18.39.85,192.168.4.174,,66,Port: 443 -> 64366,
2025-06-15 20:01:58,udp,104.18.39.85,192.168.4.174,,66,Port: 443 -> 64366,
2025-06-15 20:01:58,udp,104.18.39.85,192.168.4.174,,91,Port: 443 -> 64366,
2025-06-15 20:01:58,udp,192.168.4.174,104.18.39.85,,85,Port: 64366 -> 443,
2025-06-15 20:01:58,udp,192.168.4.174,104.18.39.85,,1294,Port: 64366 -> 443,
2025-06-15 20:01:58,udp,104.18.39.85,192.168.4.174,,65,Port: 443 -> 64366,
2025-06-15 20:01:58,udp,104.18.39.85,192.168.4.174,,66,Port: 443 -> 64366,
2025-06-15 20:01:58,udp,104.18.39.85,192.168.4.174,,532,Port: 443 -> 64366,
2025-06-15 20:01:58,udp,192.168.4.174,104.18.39.85,,85,Port: 64366 -> 443,
2025-06-15 20:01:58,udp,104.18.39.85,192.168.4.174,,65,Port: 443 -> 64366,
2025-06-15 20:01:58,udp,192.168.4.174,192.168.254.254,gateway.home,74,Port: 57539 -> 53,
2025-06-15 20:01:58,udp,192.168.4.174,192.168.254.254,gateway.home,74,Port: 54669 -> 53,
2025-06-15 20:01:58,udp,192.168.254.254,192.168.4.174,,135,Port: 53 -> 57539,
2025-06-15 20:01:58,udp,192.168.254.254,192.168.4.174,,106,Port: 53 -> 54669,
2025-06-15 20:01:58,tcp,192.168.4.174,172.64.155.209,,78,Port: 56907 -> 443,
2025-06-15 20:01:58,tcp,172.64.155.209,192.168.4.174,,74,Port: 443 -> 56907,
2025-06-15 20:01:58,tcp,192.168.4.174,172.64.155.209,,66,Port: 56907 -> 443,
2025-06-15 20:01:58,tcp,192.168.4.174,172.64.155.209,,583,Port: 56907 -> 443,
2025-06-15 20:01:58,tcp,172.64.155.209,192.168.4.174,,66,Port: 443 -> 56907,
2025-06-15 20:01:58,tcp,172.64.155.209,192.168.4.174,,1514,Port: 443 -> 56907,
2025-06-15 20:01:58,tcp,172.64.155.209,192.168.4.174,,1514,Port: 443 -> 56907,
2025-06-15 20:01:58,tcp,172.64.155.209,192.168.4.174,,277,Port: 443 -> 56907,
2025-06-15 20:01:58,tcp,192.168.4.174,172.64.155.209,,66,Port: 56907 -> 443,
2025-06-15 20:01:58,tcp,192.168.4.174,172.64.155.209,,130,Port: 56907 -> 443,
2025-06-15 20:01:59,tcp,192.168.4.174,172.64.155.209,,1199,Port: 56907 -> 443,
2025-06-15 20:01:59,tcp,192.168.4.174,172.64.155.209,,1435,Port: 56907 -> 443,
2025-06-15 20:01:59,tcp,172.64.155.209,192.168.4.174,,594,Port: 443 -> 56907,
2025-06-15 20:01:59,tcp,172.64.155.209,192.168.4.174,,97,Port: 443 -> 56907,
2025-06-15 20:01:59,tcp,192.168.4.174,172.64.155.209,,66,Port: 56907 -> 443,
2025-06-15 20:01:59,tcp,192.168.4.174,172.64.155.209,,97,Port: 56907 -> 443,
2025-06-15 20:01:59,tcp,172.64.155.209,192.168.4.174,,66,Port: 443 -> 56907,
2025-06-15 20:01:59,tcp,172.64.155.209,192.168.4.174,,766,Port: 443 -> 56907,
2025-06-15 20:01:59,tcp,192.168.4.174,172.64.155.209,,66,Port: 56907 -> 443,
2025-06-15 20:01:59,udp,192.168.4.174,192.168.254.254,gateway.home,87,Port: 58197 -> 53,
2025-06-15 20:01:59,udp,192.168.254.254,192.168.4.174,,126,Port: 53 -> 58197,
2025-06-15 20:01:59,tcp,192.168.4.174,104.18.18.125,,463,Port: 53330 -> 443,
2025-06-15 20:01:59,tcp,192.168.4.174,104.18.18.125,,97,Port: 53330 -> 443,
2025-06-15 20:01:59,tcp,104.18.18.125,192.168.4.174,,66,Port: 443 -> 53330,
2025-06-15 20:01:59,tcp,104.18.18.125,192.168.4.174,,66,Port: 443 -> 53330,
2025-06-15 20:01:59,tcp,104.18.18.125,192.168.4.174,,147,Port: 443 -> 53330,
2025-06-15 20:01:59,tcp,192.168.4.174,104.18.18.125,,66,Port: 53330 -> 443,
2025-06-15 20:01:59,udp,17.253.13.93,192.168.4.174,,108,Port: 443 -> 59277,
2025-06-15 20:01:59,udp,17.253.13.93,192.168.4.174,,77,Port: 443 -> 59277,
2025-06-15 20:01:59,icmp,192.168.4.174,17.253.13.93,usmia1-edge-get-008.a.aaplimg.com,70,ICMP Type: 3,Web Browsing
2025-06-15 20:01:59,icmp,192.168.4.174,17.253.13.93,usmia1-edge-get-008.a.aaplimg.com,70,ICMP Type: 3,Web Browsing
2025-06-15 20:01:59,udp,192.168.4.174,192.168.254.254,gateway.home,88,Port: 52363 -> 53,
2025-06-15 20:01:59,udp,192.168.254.254,192.168.4.174,,114,Port: 53 -> 52363,
2025-06-15 20:01:59,udp,192.168.4.174,192.168.254.254,gateway.home,85,Port: 62945 -> 53,
2025-06-15 20:01:59,udp,192.168.254.254,192.168.4.174,,135,Port: 53 -> 62945,
2025-06-15 20:01:59,udp,192.168.4.174,192.168.254.254,gateway.home,85,Port: 63577 -> 53,
2025-06-15 20:01:59,udp,192.168.254.254,192.168.4.174,,132,Port: 53 -> 63577,
2025-06-15 20:01:59,udp,192.168.4.174,192.168.254.254,gateway.home,86,Port: 52271 -> 53,
2025-06-15 20:01:59,udp,192.168.254.254,192.168.4.174,,148,Port: 53 -> 52271,
2025-06-15 20:01:59,tcp,192.168.4.174,162.159.135.234,,117,Port: 55144 -> 443,
2025-06-15 20:01:59,udp,192.168.4.174,192.168.254.254,gateway.home,84,Port: 63446 -> 53,
2025-06-15 20:01:59,tcp,162.159.135.234,192.168.4.174,,100,Port: 443 -> 55144,
2025-06-15 20:01:59,tcp,192.168.4.174,162.159.135.234,,66,Port: 55144 -> 443,
2025-06-15 20:01:59,udp,192.168.254.254,192.168.4.174,,112,Port: 53 -> 63446,
2025-06-15 20:01:59,udp,192.168.4.145,224.0.0.251,mdns.mcast.net,81,Port: 5353 -> 5353,Web Browsing
2025-06-15 20:01:59,udp,192.168.4.174,192.168.254.254,gateway.home,74,Port: 20900 -> 53,
2025-06-15 20:01:59,udp,192.168.4.174,192.168.254.254,gateway.home,74,Port: 22672 -> 53,
2025-06-15 20:01:59,udp,192.168.254.254,192.168.4.174,,99,Port: 53 -> 22672,
2025-06-15 20:01:59,udp,192.168.254.254,192.168.4.174,,90,Port: 53 -> 20900,
2025-06-15 20:01:59,udp,192.168.4.174,142.250.189.132,mia09s26-in-f4.1e100.net,1292,Port: 54832 -> 443,Web Browsing
2025-06-15 20:01:59,udp,192.168.4.174,142.250.189.132,mia09s26-in-f4.1e100.net,1292,Port: 54832 -> 443,Web Browsing
2025-06-15 20:01:59,udp,192.168.4.174,142.250.189.132,mia09s26-in-f4.1e100.net,1292,Port: 54832 -> 443,Web Browsing
2025-06-15 20:01:59,udp,192.168.4.174,142.250.189.132,mia09s26-in-f4.1e100.net,123,Port: 54832 -> 443,Web Browsing
2025-06-15 20:01:59,udp,142.250.189.132,192.168.4.174,,82,Port: 443 -> 54832,
2025-06-15 20:01:59,udp,142.250.189.132,192.168.4.174,,82,Port: 443 -> 54832,
2025-06-15 20:01:59,udp,142.250.189.132,192.168.4.174,,1292,Port: 443 -> 54832,
2025-06-15 20:01:59,udp,142.250.189.132,192.168.4.174,,1292,Port: 443 -> 54832,
2025-06-15 20:01:59,udp,142.250.189.132,192.168.4.174,,1292,Port: 443 -> 54832,
2025-06-15 20:01:59,udp,142.250.189.132,192.168.4.174,,462,Port: 443 -> 54832,
2025-06-15 20:01:59,udp,142.250.189.132,192.168.4.174,,872,Port: 443 -> 54832,
2025-06-15 20:01:59,udp,142.250.189.132,192.168.4.174,,236,Port: 443 -> 54832,
2025-06-15 20:01:59,udp,192.168.4.174,142.250.189.132,mia09s26-in-f4.1e100.net,120,Port: 54832 -> 443,Web Browsing
2025-06-15 20:01:59,udp,192.168.4.174,142.250.189.132,mia09s26-in-f4.1e100.net,73,Port: 54832 -> 443,Web Browsing
2025-06-15 20:01:59,udp,142.250.189.132,192.168.4.174,,66,Port: 443 -> 54832,
2025-06-15 20:01:59,udp,142.250.189.132,192.168.4.174,,162,Port: 443 -> 54832,
2025-06-15 20:01:59,udp,192.168.4.174,142.250.189.132,mia09s26-in-f4.1e100.net,73,Port: 54832 -> 443,Web Browsing
2025-06-15 20:01:59,udp,192.168.4.174,192.168.254.254,gateway.home,88,Port: 58161 -> 53,
2025-06-15 20:02:00,udp,192.168.254.254,192.168.4.174,,126,Port: 53 -> 58161,
2025-06-15 20:02:00,udp,192.168.4.174,192.168.254.254,gateway.home,85,Port: 49673 -> 53,
2025-06-15 20:02:00,udp,192.168.254.254,192.168.4.174,,147,Port: 53 -> 49673,
2025-06-15 20:02:00,udp,192.168.4.174,192.168.254.254,gateway.home,87,Port: 58272 -> 53,
2025-06-15 20:02:00,udp,192.168.254.254,192.168.4.174,,149,Port: 53 -> 58272,
2025-06-15 20:02:00,tcp,192.168.4.174,104.18.18.125,,463,Port: 53330 -> 443,
2025-06-15 20:02:00,tcp,192.168.4.174,104.18.18.125,,97,Port: 53330 -> 443,
2025-06-15 20:02:00,tcp,104.18.18.125,192.168.4.174,,66,Port: 443 -> 53330,
2025-06-15 20:02:00,tcp,104.18.18.125,192.168.4.174,,66,Port: 443 -> 53330,
2025-06-15 20:02:00,tcp,104.18.18.125,192.168.4.174,,147,Port: 443 -> 53330,
2025-06-15 20:02:00,tcp,192.168.4.174,104.18.18.125,,66,Port: 53330 -> 443,
2025-06-15 20:02:00,udp,192.168.4.174,192.168.254.254,gateway.home,88,Port: 50590 -> 53,
2025-06-15 20:02:00,udp,192.168.254.254,192.168.4.174,,150,Port: 53 -> 50590,
2025-06-15 20:02:00,udp,192.168.4.174,192.168.254.254,gateway.home,88,Port: 52326 -> 53,
2025-06-15 20:02:00,udp,192.168.254.254,192.168.4.174,,126,Port: 53 -> 52326,
2025-06-15 20:02:01,tcp,192.168.4.174,3.217.175.158,ec2-3-217-175-158.compute-1.amazonaws.com,97,Port: 55142 -> 8884,Web Browsing
2025-06-15 20:02:01,udp,192.168.4.174,192.168.254.254,gateway.home,86,Port: 62755 -> 53,
2025-06-15 20:02:01,tcp,3.217.175.158,192.168.4.174,,97,Port: 8884 -> 55142,
2025-06-15 20:02:01,tcp,192.168.4.174,3.217.175.158,ec2-3-217-175-158.compute-1.amazonaws.com,66,Port: 55142 -> 8884,Web Browsing
2025-06-15 20:02:01,udp,192.168.254.254,192.168.4.174,,141,Port: 53 -> 62755,
2025-06-15 20:02:02,tcp,192.168.4.174,50.16.96.151,ec2-50-16-96-151.compute-1.amazonaws.com,660,Port: 54805 -> 443,Web Browsing
2025-06-15 20:02:02,tcp,192.168.4.174,50.16.96.151,ec2-50-16-96-151.compute-1.amazonaws.com,97,Port: 54805 -> 443,Web Browsing
2025-06-15 20:02:02,udp,192.168.4.174,192.168.254.254,gateway.home,85,Port: 60789 -> 53,
2025-06-15 20:02:02,tcp,192.168.4.174,3.232.113.194,ec2-3-232-113-194.compute-1.amazonaws.com,1398,Port: 55145 -> 443,Web Browsing
2025-06-15 20:02:02,tcp,192.168.4.174,3.232.113.194,ec2-3-232-113-194.compute-1.amazonaws.com,97,Port: 55145 -> 443,Web Browsing
2025-06-15 20:02:03,tcp,3.232.113.194,192.168.4.174,,66,Port: 443 -> 55145,
2025-06-15 20:02:03,tcp,50.16.96.151,192.168.4.174,,66,Port: 443 -> 54805,
2025-06-15 20:02:03,tcp,3.232.113.194,192.168.4.174,,101,Port: 443 -> 55145,
2025-06-15 20:02:03,tcp,50.16.96.151,192.168.4.174,,317,Port: 443 -> 54805,
2025-06-15 20:02:03,tcp,192.168.4.174,3.232.113.194,ec2-3-232-113-194.compute-1.amazonaws.com,66,Port: 55145 -> 443,Web Browsing
2025-06-15 20:02:03,tcp,192.168.4.174,50.16.96.151,ec2-50-16-96-151.compute-1.amazonaws.com,66,Port: 54805 -> 443,Web Browsing
2025-06-15 20:02:03,udp,192.168.254.254,192.168.4.174,,139,Port: 53 -> 60789,
2025-06-15 20:02:03,tcp,3.232.113.194,192.168.4.174,,371,Port: 443 -> 55145,
2025-06-15 20:02:03,tcp,3.232.113.194,192.168.4.174,,97,Port: 443 -> 55145,
2025-06-15 20:02:03,tcp,192.168.4.174,3.232.113.194,ec2-3-232-113-194.compute-1.amazonaws.com,66,Port: 55145 -> 443,Web Browsing
2025-06-15 20:02:03,tcp,192.168.4.174,3.232.113.194,ec2-3-232-113-194.compute-1.amazonaws.com,651,Port: 55145 -> 443,Web Browsing
2025-06-15 20:02:03,tcp,192.168.4.174,3.232.113.194,ec2-3-232-113-194.compute-1.amazonaws.com,97,Port: 55145 -> 443,Web Browsing
2025-06-15 20:02:03,udp,192.168.4.174,192.168.254.254,gateway.home,86,Port: 57290 -> 53,
2025-06-15 20:02:03,tcp,3.232.113.194,192.168.4.174,,66,Port: 443 -> 55145,
2025-06-15 20:02:03,tcp,3.232.113.194,192.168.4.174,,317,Port: 443 -> 55145,
2025-06-15 20:02:03,tcp,192.168.4.174,3.232.113.194,ec2-3-232-113-194.compute-1.amazonaws.com,66,Port: 55145 -> 443,Web Browsing
2025-06-15 20:02:03,udp,192.168.254.254,192.168.4.174,,141,Port: 53 -> 57290,
2025-06-15 20:02:03,udp,192.168.4.174,142.250.64.206,mia07s56-in-f14.1e100.net,1286,Port: 61710 -> 443,Web Browsing
2025-06-15 20:02:03,udp,192.168.4.174,142.250.64.206,mia07s56-in-f14.1e100.net,1292,Port: 61710 -> 443,Web Browsing
2025-06-15 20:02:03,udp,192.168.4.174,142.250.64.206,mia07s56-in-f14.1e100.net,853,Port: 61710 -> 443,Web Browsing
2025-06-15 20:02:03,udp,142.250.64.206,192.168.4.174,,69,Port: 443 -> 61710,
2025-06-15 20:02:03,udp,142.250.64.206,192.168.4.174,,151,Port: 443 -> 61710,
2025-06-15 20:02:03,udp,142.250.64.206,192.168.4.174,,148,Port: 443 -> 61710,
2025-06-15 20:02:03,udp,192.168.4.174,142.250.64.206,mia07s56-in-f14.1e100.net,77,Port: 61710 -> 443,Web Browsing
2025-06-15 20:02:03,udp,192.168.4.174,142.250.64.206,mia07s56-in-f14.1e100.net,74,Port: 61710 -> 443,Web Browsing
2025-06-15 20:02:03,udp,142.250.64.206,192.168.4.174,,66,Port: 443 -> 61710,
2025-06-15 20:02:04,tcp,192.168.4.174,104.18.18.125,,463,Port: 53330 -> 443,
2025-06-15 20:02:04,tcp,192.168.4.174,104.18.18.125,,97,Port: 53330 -> 443,
2025-06-15 20:02:04,tcp,104.18.18.125,192.168.4.174,,66,Port: 443 -> 53330,
2025-06-15 20:02:04,tcp,104.18.18.125,192.168.4.174,,66,Port: 443 -> 53330,
2025-06-15 20:02:04,tcp,104.18.18.125,192.168.4.174,,147,Port: 443 -> 53330,
2025-06-15 20:02:04,tcp,192.168.4.174,104.18.18.125,,66,Port: 53330 -> 443,
2025-06-15 20:02:05,udp,17.253.13.93,192.168.4.174,,108,Port: 443 -> 59277,
2025-06-15 20:02:05,udp,17.253.13.93,192.168.4.174,,77,Port: 443 -> 59277,
2025-06-15 20:02:05,icmp,192.168.4.174,17.253.13.93,usmia1-edge-get-008.a.aaplimg.com,70,ICMP Type: 3,Web Browsing
2025-06-15 20:02:05,icmp,192.168.4.174,17.253.13.93,usmia1-edge-get-008.a.aaplimg.com,70,ICMP Type: 3,Web Browsing
2025-06-15 20:02:08,udp,192.168.4.174,255.255.255.255,broadcasthost,186,Port: 17500 -> 17500,
2025-06-15 20:02:08,udp,192.168.4.174,192.168.7.255,,186,Port: 17500 -> 17500,
2025-06-15 20:02:08,udp,192.168.4.174,192.168.254.254,gateway.home,88,Port: 64315 -> 53,
2025-06-15 20:02:08,udp,192.168.254.254,192.168.4.174,,88,Port: 53 -> 64315,
2025-06-15 20:02:08,udp,192.168.4.174,192.168.254.254,gateway.home,86,Port: 52498 -> 53,
2025-06-15 20:02:08,udp,192.168.254.254,192.168.4.174,,86,Port: 53 -> 52498,
2025-06-15 20:02:08,udp,192.168.4.174,192.168.254.254,gateway.home,86,Port: 62832 -> 53,
2025-06-15 20:02:08,udp,192.168.254.254,192.168.4.174,,86,Port: 53 -> 62832,
2025-06-15 20:02:09,udp,192.168.4.174,192.168.254.254,gateway.home,71,Port: 52023 -> 53,
2025-06-15 20:02:09,udp,192.168.4.174,192.168.254.254,gateway.home,71,Port: 59607 -> 53,
2025-06-15 20:02:09,udp,192.168.254.254,192.168.4.174,,151,Port: 53 -> 59607,
2025-06-15 20:02:09,tcp,192.168.4.174,162.159.135.232,,78,Port: 56908 -> 443,
2025-06-15 20:02:09,udp,192.168.254.254,192.168.4.174,,120,Port: 53 -> 52023,
2025-06-15 20:02:09,tcp,192.168.4.174,104.18.18.125,,463,Port: 53330 -> 443,
2025-06-15 20:02:09,tcp,192.168.4.174,104.18.18.125,,97,Port: 53330 -> 443,
2025-06-15 20:02:09,tcp,104.18.18.125,192.168.4.174,,66,Port: 443 -> 53330,
2025-06-15 20:02:09,tcp,104.18.18.125,192.168.4.174,,66,Port: 443 -> 53330,
2025-06-15 20:02:09,udp,192.168.4.174,192.168.254.254,gateway.home,88,Port: 55506 -> 53,
2025-06-15 20:02:09,tcp,162.159.135.232,192.168.4.174,,74,Port: 443 -> 56908,
2025-06-15 20:02:09,tcp,192.168.4.174,162.159.135.232,,66,Port: 56908 -> 443,
2025-06-15 20:02:09,tcp,192.168.4.174,162.159.135.232,,583,Port: 56908 -> 443,
2025-06-15 20:02:09,tcp,162.159.135.232,192.168.4.174,,66,Port: 443 -> 56908,
2025-06-15 20:02:09,tcp,162.159.135.232,192.168.4.174,,1514,Port: 443 -> 56908,
2025-06-15 20:02:09,tcp,162.159.135.232,192.168.4.174,,1514,Port: 443 -> 56908,
2025-06-15 20:02:09,tcp,162.159.135.232,192.168.4.174,,280,Port: 443 -> 56908,
2025-06-15 20:02:09,tcp,192.168.4.174,162.159.135.232,,66,Port: 56908 -> 443,
2025-06-15 20:02:09,tcp,192.168.4.174,162.159.135.232,,130,Port: 56908 -> 443,
2025-06-15 20:02:09,tcp,192.168.4.174,162.159.135.232,,661,Port: 56908 -> 443,
2025-06-15 20:02:09,tcp,104.18.18.125,192.168.4.174,,147,Port: 443 -> 53330,
2025-06-15 20:02:09,tcp,192.168.4.174,104.18.18.125,,66,Port: 53330 -> 443,
2025-06-15 20:02:09,udp,192.168.254.254,192.168.4.174,,150,Port: 53 -> 55506,
2025-06-15 20:02:09,tcp,162.159.135.232,192.168.4.174,,66,Port: 443 -> 56908,
2025-06-15 20:02:09,tcp,162.159.135.232,192.168.4.174,,1514,Port: 443 -> 56908,
2025-06-15 20:02:09,tcp,162.159.135.232,192.168.4.174,,248,Port: 443 -> 56908,
2025-06-15 20:02:09,tcp,192.168.4.174,162.159.135.232,,66,Port: 56908 -> 443,
2025-06-15 20:02:09,udp,192.168.4.174,192.168.254.254,gateway.home,71,Port: 38597 -> 53,
2025-06-15 20:02:09,udp,192.168.4.174,192.168.254.254,gateway.home,71,Port: 35721 -> 53,
2025-06-15 20:02:09,udp,192.168.254.254,192.168.4.174,,151,Port: 53 -> 38597,
2025-06-15 20:02:09,udp,192.168.254.254,192.168.4.174,,120,Port: 53 -> 35721,
2025-06-15 20:02:09,udp,192.168.4.174,162.159.128.233,,1292,Port: 58188 -> 443,
2025-06-15 20:02:09,udp,192.168.4.174,162.159.128.233,,121,Port: 58188 -> 443,
2025-06-15 20:02:09,udp,192.168.4.174,162.159.128.233,,1099,Port: 58188 -> 443,
2025-06-15 20:02:09,udp,162.159.128.233,192.168.4.174,,1242,Port: 443 -> 58188,
2025-06-15 20:02:09,udp,192.168.4.174,162.159.128.233,,133,Port: 58188 -> 443,
2025-06-15 20:02:09,udp,162.159.128.233,192.168.4.174,,95,Port: 443 -> 58188,
2025-06-15 20:02:09,udp,162.159.128.233,192.168.4.174,,66,Port: 443 -> 58188,
2025-06-15 20:02:09,udp,162.159.128.233,192.168.4.174,,66,Port: 443 -> 58188,
2025-06-15 20:02:09,udp,162.159.128.233,192.168.4.174,,91,Port: 443 -> 58188,
2025-06-15 20:02:09,udp,192.168.4.174,162.159.128.233,,85,Port: 58188 -> 443,
2025-06-15 20:02:09,udp,192.168.4.174,162.159.128.233,,85,Port: 58188 -> 443,
2025-06-15 20:02:09,udp,192.168.4.174,162.159.128.233,,89,Port: 58188 -> 443,
2025-06-15 20:02:09,udp,162.159.128.233,192.168.4.174,,759,Port: 443 -> 58188,
2025-06-15 20:02:09,udp,162.159.128.233,192.168.4.174,,133,Port: 443 -> 58188,
2025-06-15 20:02:09,udp,192.168.4.174,162.159.128.233,,85,Port: 58188 -> 443,
2025-06-15 20:02:09,udp,162.159.128.233,192.168.4.174,,64,Port: 443 -> 58188,
2025-06-15 20:02:09,udp,162.159.128.233,192.168.4.174,,70,Port: 443 -> 58188,
2025-06-15 20:02:09,udp,192.168.4.174,162.159.128.233,,85,Port: 58188 -> 443,
2025-06-15 20:02:09,udp,192.168.4.174,192.168.254.254,gateway.home,88,Port: 59387 -> 53,
2025-06-15 20:02:09,udp,192.168.254.254,192.168.4.174,,150,Port: 53 -> 59387,
2025-06-15 20:02:11,tcp,192.168.4.174,3.232.138.117,ec2-3-232-138-117.compute-1.amazonaws.com,54,Port: 55150 -> 443,Web Browsing
2025-06-15 20:02:11,udp,192.168.4.174,192.168.254.254,gateway.home,86,Port: 54814 -> 53,
2025-06-15 20:02:11,tcp,3.232.138.117,192.168.4.174,,66,Port: 443 -> 55150,
2025-06-15 20:02:11,udp,192.168.254.254,192.168.4.174,,141,Port: 53 -> 54814,
2025-06-15 20:02:11,udp,192.168.4.174,192.168.254.254,gateway.home,88,Port: 54994 -> 53,
2025-06-15 20:02:11,udp,192.168.254.254,192.168.4.174,,114,Port: 53 -> 54994,
2025-06-15 20:02:14,tcp,192.168.4.174,104.18.18.125,,463,Port: 53330 -> 443,
2025-06-15 20:02:14,tcp,192.168.4.174,104.18.18.125,,97,Port: 53330 -> 443,
2025-06-15 20:02:14,tcp,104.18.18.125,192.168.4.174,,66,Port: 443 -> 53330,
2025-06-15 20:02:14,tcp,104.18.18.125,192.168.4.174,,66,Port: 443 -> 53330,
2025-06-15 20:02:14,tcp,104.18.18.125,192.168.4.174,,147,Port: 443 -> 53330,
2025-06-15 20:02:14,tcp,192.168.4.174,104.18.18.125,,66,Port: 53330 -> 443,
2025-06-15 20:02:15,tcp,192.168.4.174,3.219.43.80,ec2-3-219-43-80.compute-1.amazonaws.com,54,Port: 55153 -> 443,Web Browsing
2025-06-15 20:02:15,udp,192.168.4.174,192.168.254.254,gateway.home,84,Port: 58781 -> 53,
2025-06-15 20:02:15,tcp,3.219.43.80,192.168.4.174,,66,Port: 443 -> 55153,
2025-06-15 20:02:15,udp,192.168.254.254,192.168.4.174,,137,Port: 53 -> 58781,
2025-06-15 20:02:16,tcp,192.168.4.174,74.125.139.188,vk-in-f188.1e100.net,54,Port: 55138 -> 5228,Web Browsing
2025-06-15 20:02:16,udp,192.168.4.174,192.168.254.254,gateway.home,87,Port: 54247 -> 53,
2025-06-15 20:02:16,tcp,74.125.139.188,192.168.4.174,,66,Port: 5228 -> 55138,
2025-06-15 20:02:16,udp,192.168.254.254,192.168.4.174,,121,Port: 53 -> 54247,
2025-06-15 20:02:19,tcp,192.168.4.174,104.18.18.125,,462,Port: 53330 -> 443,
2025-06-15 20:02:19,tcp,192.168.4.174,104.18.18.125,,97,Port: 53330 -> 443,
2025-06-15 20:02:19,tcp,104.18.18.125,192.168.4.174,,66,Port: 443 -> 53330,
2025-06-15 20:02:19,tcp,104.18.18.125,192.168.4.174,,66,Port: 443 -> 53330,
2025-06-15 20:02:19,tcp,104.18.18.125,192.168.4.174,,147,Port: 443 -> 53330,
